|dates|Louisa_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Louisa_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Louisa_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Louisa_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Louisa_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Louisa_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Louisa_Virginia_UnitedStates.TotalPopulation.data|Louisa_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|37591.0|0
