|dates|Saline_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Saline_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Saline_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Saline_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Saline_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Saline_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Saline_Kansas_UnitedStates.TotalPopulation.data|Saline_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|54224.0|0
