|dates|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cayuga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cayuga_NewYork_UnitedStates.TotalPopulation.data|Cayuga_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|76576.0|0
