|dates|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hillsdale_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hillsdale_Michigan_UnitedStates.TotalPopulation.data|Hillsdale_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|45605.0|0
