|dates|Sedgwick_Colorado_UnitedStates.BLS_EmployedPopulation.data|Sedgwick_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Sedgwick_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Sedgwick_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Sedgwick_Colorado_UnitedStates.BLS_UnemploymentRate.data|Sedgwick_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Sedgwick_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Sedgwick_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-02|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-03|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-04|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-05|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-06|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-07|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-08|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-09|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-10|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-11|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-12|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-13|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-14|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-15|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-16|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-17|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-18|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-19|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-20|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-21|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-22|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-23|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-24|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-25|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-26|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-27|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-28|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-29|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-30|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-01-31|1171.5|0|29.0|0|2.4156601416076633|0|1200.5|0
0|2020-02-01|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-02|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-03|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-04|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-05|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-06|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-07|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-08|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-09|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-10|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-11|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-12|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-13|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-14|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-15|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-16|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-17|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-18|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-19|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-20|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-21|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-22|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-23|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-24|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-25|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-26|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-27|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-28|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-02-29|1155.5|0|27.5|0|2.3245984784446323|0|1183.0|0
0|2020-03-01|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-02|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-03|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-04|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-05|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-06|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-07|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-08|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-09|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-10|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-11|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-12|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-13|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-14|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-15|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-16|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-17|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-18|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-19|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-20|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-21|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-22|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-23|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-24|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-25|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-26|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-27|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-28|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-29|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-30|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-03-31|1058.5|0|44.0|0|3.9909297052154193|0|1102.5|0
0|2020-04-01|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-02|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-03|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-04|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-05|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-06|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-07|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-08|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-09|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-10|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-11|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-12|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-13|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-14|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-15|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-16|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-17|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-18|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-19|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-20|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-21|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-22|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-23|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-24|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-25|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-26|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-27|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-28|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-29|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-04-30|1060.5|0|41.5|0|3.765880217785844|0|1102.0|0
0|2020-05-01|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-02|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-03|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-04|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-05|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-06|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-07|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-08|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-09|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-10|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-11|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-12|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-13|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-14|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-15|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-16|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-17|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-18|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-19|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-20|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-21|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-22|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-23|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-24|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-25|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-26|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-27|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
0|2020-05-28|1072.0|0|43.0|0|3.8565022421524664|0|1115.0|0
