|dates|Hamilton_Florida_UnitedStates.BLS_EmployedPopulation.data|Hamilton_Florida_UnitedStates.BLS_EmployedPopulation.missing|Hamilton_Florida_UnitedStates.BLS_UnemployedPopulation.data|Hamilton_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Hamilton_Florida_UnitedStates.BLS_UnemploymentRate.data|Hamilton_Florida_UnitedStates.BLS_UnemploymentRate.missing|Hamilton_Florida_UnitedStates.BLS_LaborForcePopulation.data|Hamilton_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|4014.5|0|210.5|0|4.982248520710059|0|4225.0|0
0|2020-01-27|4014.5|0|210.5|0|4.982248520710059|0|4225.0|0
0|2020-01-28|4014.5|0|210.5|0|4.982248520710059|0|4225.0|0
0|2020-01-29|4014.5|0|210.5|0|4.982248520710059|0|4225.0|0
0|2020-01-30|4014.5|0|210.5|0|4.982248520710059|0|4225.0|0
0|2020-01-31|4014.5|0|210.5|0|4.982248520710059|0|4225.0|0
0|2020-02-01|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-02|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-03|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-04|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-05|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-06|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-07|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-08|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-09|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-10|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-11|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-12|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-13|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-14|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-15|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-16|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-17|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-18|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-19|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-20|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-21|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-22|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-23|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-24|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-25|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-26|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-27|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-28|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-02-29|4017.0|0|180.5|0|4.3001786777843956|0|4197.5|0
0|2020-03-01|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-02|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-03|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-04|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-05|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-06|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-07|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-08|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-09|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-10|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-11|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-12|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-13|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-14|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-15|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-16|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-17|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-18|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-19|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-20|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-21|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-22|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-23|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-24|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-25|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-26|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-27|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-28|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-29|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-30|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-03-31|4019.0|0|281.0|0|6.534883720930233|0|4300.0|0
0|2020-04-01|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-02|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-03|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-04|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-05|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-06|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-07|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-08|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-09|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-10|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-11|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-12|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-13|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-14|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-15|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-16|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-17|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-18|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-19|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-20|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-21|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-22|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-23|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-24|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-25|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-26|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-27|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-28|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-29|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-04-30|3514.0|0|370.0|0|9.52626158599382|0|3884.0|0
0|2020-05-01|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-02|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-03|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-04|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-05|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-06|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-07|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-08|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-09|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-10|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-11|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-12|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-13|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-14|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-15|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-16|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-17|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-18|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-19|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-20|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-21|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-22|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-23|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-24|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-25|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-26|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-27|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-28|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-29|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-30|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-05-31|3678.0|0|423.0|0|10.314557425018288|0|4101.0|0
0|2020-06-01|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-02|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-03|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-04|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-05|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-06|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-07|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-08|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-09|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-10|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-11|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-12|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-13|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-14|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-15|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-16|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-17|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-18|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-19|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-20|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-21|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-22|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-23|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-24|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-25|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-26|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-27|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-28|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-29|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-06-30|3882.0|0|404.0|0|9.426038264115725|0|4286.0|0
0|2020-07-01|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-02|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-03|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-04|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-05|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-06|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-07|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-08|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-09|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-10|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-11|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-12|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-13|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-14|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-15|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-16|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-17|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-18|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-19|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-20|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-21|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-22|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-23|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-24|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-25|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-26|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-27|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-28|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-29|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-30|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-07-31|3694.0|0|505.0|0|12.026673017385091|0|4199.0|0
0|2020-08-01|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-02|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-03|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-04|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-05|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-06|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-07|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-08|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-09|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-10|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-11|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-12|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-13|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-14|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-15|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-16|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-17|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-18|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-19|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-20|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-21|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-22|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-23|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-24|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-25|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-26|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-27|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-28|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-29|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-30|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-08-31|3834.0|0|392.0|0|9.275911026975864|0|4226.0|0
0|2020-09-01|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-02|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-03|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-04|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-05|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-06|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-07|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-08|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-09|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-10|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-11|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-12|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-13|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-14|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-15|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-16|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-17|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-18|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-19|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-20|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-21|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-22|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-23|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-24|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-25|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-26|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-27|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-28|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-29|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-09-30|3983.0|0|334.0|0|7.736854296965485|0|4317.0|0
0|2020-10-01|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-02|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-03|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-04|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-05|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-06|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-07|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-08|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-09|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-10|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-11|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-12|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-13|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-14|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-15|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-16|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-17|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-18|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-19|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-20|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-21|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-22|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-23|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-24|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-25|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-26|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-27|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-28|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-29|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-30|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-10-31|4096.0|0|267.0|0|6.119642447856979|0|4363.0|0
0|2020-11-01|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-02|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-03|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-04|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-05|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-06|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-07|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-08|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-09|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-10|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-11|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-12|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-13|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-14|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-15|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-16|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-17|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-18|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-19|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-20|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-21|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-22|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-23|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-24|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-25|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-26|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-27|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-28|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-29|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-11-30|3911.0|0|234.0|0|5.645355850422195|0|4145.0|0
0|2020-12-01|3881.0|0|201.0|0|4.92405683488486|0|4082.0|0
0|2020-12-02|3881.0|0|201.0|0|4.92405683488486|0|4082.0|0
0|2020-12-03|3881.0|0|201.0|0|4.92405683488486|0|4082.0|0
0|2020-12-04|3881.0|0|201.0|0|4.92405683488486|0|4082.0|0
0|2020-12-05|3881.0|0|201.0|0|4.92405683488486|0|4082.0|0
0|2020-12-06|3881.0|0|201.0|0|4.92405683488486|0|4082.0|0
0|2020-12-07|3881.0|0|201.0|0|4.92405683488486|0|4082.0|0
0|2020-12-08|3881.0|0|201.0|0|4.92405683488486|0|4082.0|0
0|2020-12-09|3881.0|0|201.0|0|4.92405683488486|0|4082.0|0
