|dates|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Coryell_Texas_UnitedStates.TotalPopulation.data|Coryell_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|75951.0|0
