|dates|Catawba_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Catawba_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Catawba_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Catawba_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Catawba_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Catawba_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Catawba_NorthCarolina_UnitedStates.TotalPopulation.data|Catawba_NorthCarolina_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|159551.0|0
