|dates|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Crockett_Texas_UnitedStates.TotalPopulation.data|Crockett_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3464.0|0
