|dates|Nevada_Arkansas_UnitedStates.BLS_EmployedPopulation.data|Nevada_Arkansas_UnitedStates.BLS_EmployedPopulation.missing|Nevada_Arkansas_UnitedStates.BLS_UnemployedPopulation.data|Nevada_Arkansas_UnitedStates.BLS_UnemployedPopulation.missing|Nevada_Arkansas_UnitedStates.BLS_UnemploymentRate.data|Nevada_Arkansas_UnitedStates.BLS_UnemploymentRate.missing|Nevada_Arkansas_UnitedStates.BLS_LaborForcePopulation.data|Nevada_Arkansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-10|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-11|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-12|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-13|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-14|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-15|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-16|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-17|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-18|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-19|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-20|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-21|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-22|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-23|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-24|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-25|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-26|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-27|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-28|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-29|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-30|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-03-31|3452.5|0|180.0|0|4.955264969029594|0|3632.5|0
0|2020-04-01|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-02|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-03|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-04|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-05|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-06|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-07|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-08|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-09|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-10|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-11|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-12|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-13|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-14|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-15|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-16|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-17|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-18|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-19|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-20|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-21|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-22|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-23|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-24|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-25|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-26|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-27|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-28|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-29|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-04-30|3280.5|0|310.5|0|8.646616541353383|0|3591.0|0
0|2020-05-01|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-02|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-03|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-04|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-05|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-06|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-07|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-08|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-09|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-10|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-11|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-12|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-13|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-14|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-15|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-16|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-17|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-18|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-19|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-20|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-21|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-22|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-23|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-24|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-25|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-26|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-27|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-28|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-29|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-30|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-05-31|3369.0|0|272.0|0|7.470475144191156|0|3641.0|0
0|2020-06-01|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-02|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-03|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-04|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-05|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-06|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-07|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-08|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-09|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-10|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-11|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-12|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-13|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-14|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-15|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-16|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-17|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-18|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-19|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-20|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-21|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-22|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-23|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-24|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-25|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-26|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-27|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-28|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-29|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-06-30|3329.0|0|288.0|0|7.9623997788222285|0|3617.0|0
0|2020-07-01|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-02|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-03|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-04|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-05|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-06|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-07|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-08|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-09|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-10|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-11|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-12|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-13|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-14|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-15|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-16|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-17|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-18|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-19|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-20|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-21|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-22|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-23|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-24|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-25|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-26|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-27|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-28|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-29|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-30|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-07-31|3248.0|0|277.0|0|7.858156028368795|0|3525.0|0
0|2020-08-01|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-02|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-03|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-04|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-05|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-06|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-07|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-08|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-09|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-10|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-11|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-12|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-13|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-14|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-15|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-16|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-17|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-18|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-19|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-20|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-21|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-22|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-23|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-24|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-25|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-26|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-27|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-28|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-29|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-30|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-08-31|3261.0|0|222.0|0|6.373815676141257|0|3483.0|0
0|2020-09-01|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-02|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-03|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-04|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-05|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-06|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-07|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-08|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-09|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-10|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-11|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-12|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-13|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-14|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-15|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-16|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-17|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-18|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-19|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-20|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-21|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-22|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-23|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-24|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-25|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-26|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-27|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-28|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-29|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-09-30|3314.0|0|202.0|0|5.745164960182025|0|3516.0|0
0|2020-10-01|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-02|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-03|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-04|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-05|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-06|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-07|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-08|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-09|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-10|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-11|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-12|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-13|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-14|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-15|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-16|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-17|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-18|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-19|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-20|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-21|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-22|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-23|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-24|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-25|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-26|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-27|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-28|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-29|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-30|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-10-31|3290.0|0|155.0|0|4.499274310595065|0|3445.0|0
0|2020-11-01|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-02|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-03|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-04|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-05|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-06|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-07|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-08|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-09|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-10|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-11|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-12|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-13|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-14|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-15|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-16|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-17|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-18|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-19|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-20|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-21|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-22|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-23|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-24|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-25|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-26|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-27|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-28|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-29|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-11-30|3270.0|0|152.0|0|4.441846873173582|0|3422.0|0
0|2020-12-01|3354.0|0|157.0|0|4.471660495585303|0|3511.0|0
0|2020-12-02|3354.0|0|157.0|0|4.471660495585303|0|3511.0|0
0|2020-12-03|3354.0|0|157.0|0|4.471660495585303|0|3511.0|0
0|2020-12-04|3354.0|0|157.0|0|4.471660495585303|0|3511.0|0
0|2020-12-05|3354.0|0|157.0|0|4.471660495585303|0|3511.0|0
0|2020-12-06|3354.0|0|157.0|0|4.471660495585303|0|3511.0|0
0|2020-12-07|3354.0|0|157.0|0|4.471660495585303|0|3511.0|0
0|2020-12-08|3354.0|0|157.0|0|4.471660495585303|0|3511.0|0
0|2020-12-09|3354.0|0|157.0|0|4.471660495585303|0|3511.0|0
