|dates|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Oregon_Missouri_UnitedStates.TotalPopulation.data|Oregon_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10529.0|0
