|dates|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|HoodRiver_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|HoodRiver_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
