|dates|JimHogg_Texas_UnitedStates.BLS_EmployedPopulation.data|JimHogg_Texas_UnitedStates.BLS_EmployedPopulation.missing|JimHogg_Texas_UnitedStates.BLS_UnemployedPopulation.data|JimHogg_Texas_UnitedStates.BLS_UnemployedPopulation.missing|JimHogg_Texas_UnitedStates.BLS_UnemploymentRate.data|JimHogg_Texas_UnitedStates.BLS_UnemploymentRate.missing|JimHogg_Texas_UnitedStates.BLS_LaborForcePopulation.data|JimHogg_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-02|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-03|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-04|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-05|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-06|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-07|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-08|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-09|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-10|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-11|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-12|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-13|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-14|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-15|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-16|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-17|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-18|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-19|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-20|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-21|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-22|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-23|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-24|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-25|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-26|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-27|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-28|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-29|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-30|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-01-31|1783.5|0|91.5|0|4.88|0|1875.0|0
0|2020-02-01|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-02|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-03|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-04|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-05|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-06|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-07|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-08|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-09|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-10|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-11|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-12|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-13|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-14|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-15|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-16|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-17|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-18|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-19|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-20|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-21|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-22|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-23|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-24|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-25|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-26|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-27|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-28|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-02-29|1795.5|0|86.5|0|4.596174282678002|0|1882.0|0
0|2020-03-01|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-02|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-03|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-04|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-05|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-06|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-07|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-08|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-09|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-10|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-11|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-12|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-13|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-14|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-15|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-16|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-17|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-18|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-19|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-20|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-21|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-22|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-23|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-24|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-25|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-26|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-27|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-28|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-29|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-30|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-03-31|1732.5|0|115.5|0|6.25|0|1848.0|0
0|2020-04-01|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-02|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-03|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-04|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-05|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-06|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-07|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-08|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-09|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-10|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-11|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-12|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-13|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-14|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-15|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-16|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-17|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-18|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-19|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-20|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-21|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-22|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-23|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-24|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-25|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-26|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-27|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-28|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-29|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-04-30|1491.5|0|195.0|0|11.562407352505188|0|1686.5|0
0|2020-05-01|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-02|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-03|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-04|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-05|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-06|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-07|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-08|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-09|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-10|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-11|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-12|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-13|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-14|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-15|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-16|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-17|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-18|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-19|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-20|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-21|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-22|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-23|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-24|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-25|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-26|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-27|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-28|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-29|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-30|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-05-31|1621.0|0|213.0|0|11.613958560523447|0|1834.0|0
0|2020-06-01|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-02|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-03|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-04|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-05|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-06|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-07|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-08|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-09|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-10|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-11|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-12|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-13|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-14|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-15|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-16|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-17|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-18|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-19|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-20|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-21|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-22|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-23|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-24|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-25|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-26|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-27|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-28|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-29|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-06-30|1691.0|0|233.0|0|12.11018711018711|0|1924.0|0
0|2020-07-01|1690.0|0|236.0|0|12.2533748701973|0|1926.0|0
0|2020-07-02|1690.0|0|236.0|0|12.2533748701973|0|1926.0|0
0|2020-07-03|1690.0|0|236.0|0|12.2533748701973|0|1926.0|0
0|2020-07-04|1690.0|0|236.0|0|12.2533748701973|0|1926.0|0
0|2020-07-05|1690.0|0|236.0|0|12.2533748701973|0|1926.0|0
0|2020-07-06|1690.0|0|236.0|0|12.2533748701973|0|1926.0|0
0|2020-07-07|1690.0|0|236.0|0|12.2533748701973|0|1926.0|0
0|2020-07-08|1690.0|0|236.0|0|12.2533748701973|0|1926.0|0
0|2020-07-09|1690.0|0|236.0|0|12.2533748701973|0|1926.0|0
