|dates|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gonzales_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Gonzales_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
