|dates|FallsChurch_Virginia_UnitedStates.BLS_EmployedPopulation.data|FallsChurch_Virginia_UnitedStates.BLS_EmployedPopulation.missing|FallsChurch_Virginia_UnitedStates.BLS_UnemployedPopulation.data|FallsChurch_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|FallsChurch_Virginia_UnitedStates.BLS_UnemploymentRate.data|FallsChurch_Virginia_UnitedStates.BLS_UnemploymentRate.missing|FallsChurch_Virginia_UnitedStates.BLS_LaborForcePopulation.data|FallsChurch_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-20|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-21|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-22|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-23|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-24|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-25|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-26|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-27|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-28|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-29|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-30|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-01-31|8517.5|0|176.0|0|2.0245010640133434|0|8693.5|0
0|2020-02-01|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-02|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-03|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-04|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-05|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-06|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-07|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-08|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-09|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-10|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-11|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-12|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-13|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-14|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-15|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-16|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-17|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-18|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-19|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-20|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-21|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-22|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-23|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-24|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-25|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-26|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-27|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-28|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-02-29|8593.0|0|150.5|0|1.7212786641505118|0|8743.5|0
0|2020-03-01|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-02|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-03|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-04|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-05|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-06|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-07|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-08|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-09|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-10|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-11|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-12|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-13|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-14|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-15|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-16|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-17|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-18|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-19|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-20|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-21|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-22|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-23|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-24|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-25|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-26|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-27|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-28|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-29|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-30|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-03-31|8510.0|0|184.5|0|2.12203116912991|0|8694.5|0
0|2020-04-01|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-02|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-03|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-04|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-05|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-06|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-07|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-08|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-09|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-10|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-11|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-12|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-13|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-14|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-15|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-16|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-17|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-18|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-19|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-20|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-21|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-22|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-23|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-24|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-25|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-26|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-27|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-28|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-29|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-04-30|7614.5|0|482.5|0|5.958997159441768|0|8097.0|0
0|2020-05-01|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-02|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-03|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-04|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-05|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-06|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-07|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-08|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-09|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-10|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-11|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-12|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-13|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-14|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-15|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-16|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-17|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-18|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-19|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-20|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-21|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-22|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-23|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-24|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-25|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-26|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-27|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-28|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-29|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-30|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-05-31|7647.0|0|385.0|0|4.793326693227091|0|8032.0|0
0|2020-06-01|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-02|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-03|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-04|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-05|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-06|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-07|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-08|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-09|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-10|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-11|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-12|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-13|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-14|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-15|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-16|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-17|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-18|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-19|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-20|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-21|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-22|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-23|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-24|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-25|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-26|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-27|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-28|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-29|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-06-30|7799.0|0|437.0|0|5.305973773676542|0|8236.0|0
0|2020-07-01|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-02|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-03|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-04|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-05|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-06|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-07|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-08|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-09|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-10|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-11|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-12|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-13|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-14|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-15|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-16|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-17|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-18|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-19|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-20|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-21|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-22|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-23|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-24|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-25|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-26|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-27|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-28|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-29|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-30|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-07-31|7834.0|0|385.0|0|4.684268159143448|0|8219.0|0
0|2020-08-01|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-02|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-03|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-04|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-05|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-06|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-07|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-08|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-09|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-10|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-11|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-12|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-13|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-14|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-15|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-16|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-17|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-18|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-19|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-20|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-21|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-22|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-23|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-24|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-25|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-26|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-27|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-28|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-29|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-30|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-08-31|8006.0|0|338.0|0|4.050814956855225|0|8344.0|0
0|2020-09-01|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-02|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-03|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-04|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-05|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-06|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-07|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-08|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-09|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-10|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-11|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-12|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-13|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-14|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-15|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-16|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-17|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-18|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-19|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-20|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-21|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-22|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-23|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-24|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-25|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-26|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-27|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-28|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-29|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-09-30|7829.0|0|323.0|0|3.962217860647694|0|8152.0|0
0|2020-10-01|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-02|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-03|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-04|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-05|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-06|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-07|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-08|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-09|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-10|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-11|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-12|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-13|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-14|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-15|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-16|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-17|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-18|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-19|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-20|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-21|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-22|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-23|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-24|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-25|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-26|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-27|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-28|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-29|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-30|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-10-31|7838.0|0|301.0|0|3.6982430273989433|0|8139.0|0
0|2020-11-01|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-02|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-03|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-04|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-05|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-06|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-07|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-08|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-09|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-10|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-11|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-12|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-13|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-14|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-15|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-16|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-17|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-18|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-19|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-20|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-21|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-22|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-23|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-24|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-25|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-26|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-27|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-28|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-29|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-11-30|7828.0|0|303.0|0|3.726478907883409|0|8131.0|0
0|2020-12-01|7774.0|0|322.0|0|3.977272727272727|0|8096.0|0
0|2020-12-02|7774.0|0|322.0|0|3.977272727272727|0|8096.0|0
0|2020-12-03|7774.0|0|322.0|0|3.977272727272727|0|8096.0|0
0|2020-12-04|7774.0|0|322.0|0|3.977272727272727|0|8096.0|0
0|2020-12-05|7774.0|0|322.0|0|3.977272727272727|0|8096.0|0
0|2020-12-06|7774.0|0|322.0|0|3.977272727272727|0|8096.0|0
0|2020-12-07|7774.0|0|322.0|0|3.977272727272727|0|8096.0|0
