|dates|Dickson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dickson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dickson_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Dickson_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Dickson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dickson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dickson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dickson_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
