|dates|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dolores_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dolores_Colorado_UnitedStates.TotalPopulation.data|Dolores_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2055.0|0
