|dates|Lumpkin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lumpkin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lumpkin_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Lumpkin_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Lumpkin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lumpkin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lumpkin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lumpkin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
