|dates|Banks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Banks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Banks_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Banks_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Banks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Banks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Banks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Banks_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
