|dates|Clay_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Clay_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Clay_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Clay_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Clay_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Clay_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Clay_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Clay_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-02|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-03|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-04|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-05|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-06|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-07|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-08|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-09|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-10|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-11|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-12|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-13|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-14|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-15|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-16|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-17|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-18|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-19|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-20|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-21|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-22|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-23|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-24|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-25|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-26|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-27|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-28|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-29|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-30|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-01-31|4851.5|0|385.0|0|7.352239090995894|0|5236.5|0
0|2020-02-01|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-02|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-03|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-04|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-05|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-06|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-07|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-08|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-09|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-10|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-11|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-12|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-13|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-14|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-15|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-16|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-17|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-18|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-19|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-20|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-21|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-22|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-23|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-24|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-25|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-26|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-27|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-28|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-02-29|4850.5|0|360.0|0|6.909125803665675|0|5210.5|0
0|2020-03-01|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-02|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-03|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-04|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-05|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-06|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-07|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-08|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-09|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-10|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-11|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-12|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-13|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-14|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-15|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-16|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-17|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-18|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-19|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-20|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-21|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-22|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-23|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-24|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-25|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-26|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-27|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-28|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-29|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-30|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-03-31|4853.5|0|430.0|0|8.138544525409293|0|5283.5|0
0|2020-04-01|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-02|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-03|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-04|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-05|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-06|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-07|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-08|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-09|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-10|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-11|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-12|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-13|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-14|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-15|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-16|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-17|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-18|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-19|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-20|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-21|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-22|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-23|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-24|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-25|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-26|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-27|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-28|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-29|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-04-30|4525.0|0|957.5|0|17.464660282717738|0|5482.5|0
0|2020-05-01|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-02|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-03|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-04|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-05|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-06|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-07|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-08|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-09|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-10|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-11|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-12|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-13|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-14|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-15|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-16|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-17|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-18|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-19|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-20|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-21|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-22|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-23|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-24|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-25|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-26|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-27|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-28|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-29|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-30|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-05-31|4812.0|0|676.0|0|12.317784256559767|0|5488.0|0
0|2020-06-01|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-02|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-03|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-04|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-05|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-06|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-07|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-08|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-09|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-10|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-11|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-12|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-13|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-14|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-15|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-16|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-17|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-18|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-19|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-20|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-21|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-22|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-23|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-24|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-25|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-26|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-27|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-28|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-29|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-06-30|4751.0|0|345.0|0|6.770015698587128|0|5096.0|0
0|2020-07-01|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-02|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-03|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-04|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-05|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-06|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-07|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-08|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-09|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-10|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-11|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-12|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-13|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-14|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-15|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-16|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-17|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-18|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-19|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-20|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-21|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-22|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-23|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-24|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-25|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-26|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-27|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-28|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-29|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-30|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-07-31|4605.0|0|406.0|0|8.102175214528039|0|5011.0|0
0|2020-08-01|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-02|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-03|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-04|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-05|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-06|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-07|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-08|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-09|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-10|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-11|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-12|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-13|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-14|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-15|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-16|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-17|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-18|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-19|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-20|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-21|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-22|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-23|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-24|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-25|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-26|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-27|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-28|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-29|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-30|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-08-31|4756.0|0|363.0|0|7.091228755616331|0|5119.0|0
0|2020-09-01|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-02|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-03|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-04|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-05|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-06|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-07|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-08|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-09|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-10|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-11|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-12|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-13|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-14|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-15|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-16|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-17|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-18|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-19|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-20|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-21|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-22|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-23|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-24|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-25|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-26|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-27|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-28|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-29|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-09-30|4726.0|0|367.0|0|7.205968977027292|0|5093.0|0
0|2020-10-01|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-02|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-03|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-04|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-05|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-06|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-07|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-08|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-09|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-10|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-11|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-12|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-13|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-14|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-15|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-16|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-17|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-18|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-19|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-20|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
