|dates|Pima_Arizona_UnitedStates.BLS_EmployedPopulation.data|Pima_Arizona_UnitedStates.BLS_EmployedPopulation.missing|Pima_Arizona_UnitedStates.BLS_UnemployedPopulation.data|Pima_Arizona_UnitedStates.BLS_UnemployedPopulation.missing|Pima_Arizona_UnitedStates.BLS_UnemploymentRate.data|Pima_Arizona_UnitedStates.BLS_UnemploymentRate.missing|Pima_Arizona_UnitedStates.BLS_LaborForcePopulation.data|Pima_Arizona_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-02|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-03|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-04|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-05|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-06|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-07|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-08|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-09|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-10|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-11|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-12|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-13|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-14|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-15|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-16|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-17|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-18|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-19|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-20|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-21|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-22|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-23|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-24|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-25|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-26|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-27|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-28|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-29|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-30|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-01-31|478574.0|0|22944.5|0|4.575005707665819|0|501518.5|0
0|2020-02-01|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-02|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-03|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-04|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-05|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-06|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-07|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-08|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-09|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-10|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-11|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-12|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-13|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-14|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-15|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-16|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-17|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-18|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-19|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-20|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-21|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-22|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-23|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-24|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-25|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-26|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-27|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-28|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-02-29|483970.5|0|21754.5|0|4.301646151564586|0|505725.0|0
0|2020-03-01|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-02|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-03|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-04|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-05|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-06|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-07|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-08|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-09|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-10|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-11|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-12|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-13|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-14|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-15|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-16|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-17|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-18|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-19|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-20|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-21|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-22|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-23|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-24|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-25|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-26|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-27|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-28|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-29|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-30|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-03-31|473362.5|0|27420.0|0|5.4754309505623695|0|500782.5|0
0|2020-04-01|429076.5|0|65601.0|0|13.261367254423336|0|494677.5|0
0|2020-04-02|429076.5|0|65601.0|0|13.261367254423336|0|494677.5|0
0|2020-04-03|429076.5|0|65601.0|0|13.261367254423336|0|494677.5|0
0|2020-04-04|429076.5|0|65601.0|0|13.261367254423336|0|494677.5|0
0|2020-04-05|429076.5|0|65601.0|0|13.261367254423336|0|494677.5|0
