|dates|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|DeKalb_Indiana_UnitedStates.TotalPopulation.data|DeKalb_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|43475.0|0
