|dates|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|MilleLacs_Minnesota_UnitedStates.TotalPopulation.data|MilleLacs_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26277.0|0
