|dates|Goochland_Virginia_UnitedStates.BLS_EmployedPopulation.data|Goochland_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Goochland_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Goochland_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Goochland_Virginia_UnitedStates.BLS_UnemploymentRate.data|Goochland_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Goochland_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Goochland_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-07|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-08|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-09|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-10|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-11|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-12|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-13|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-14|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-15|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-16|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-17|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-18|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-19|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-20|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-21|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-22|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-23|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-24|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-25|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-26|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-27|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-28|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-29|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-04-30|9909.0|0|972.0|0|8.933002481389579|0|10881.0|0
0|2020-05-01|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-02|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-03|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-04|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-05|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-06|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-07|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-08|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-09|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-10|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-11|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-12|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-13|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-14|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-15|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-16|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-17|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-18|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-19|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-20|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-21|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-22|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-23|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-24|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-25|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-26|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-27|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-28|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-29|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-30|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-05-31|10175.0|0|724.0|0|6.642811267088724|0|10899.0|0
0|2020-06-01|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-02|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-03|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-04|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-05|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-06|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-07|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-08|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-09|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-10|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-11|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-12|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-13|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-14|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-15|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-16|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-17|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-18|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-19|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-20|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-21|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-22|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-23|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-24|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-25|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-26|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-27|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-28|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-29|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-06-30|10392.0|0|781.0|0|6.990065336078045|0|11173.0|0
0|2020-07-01|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-02|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-03|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-04|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-05|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-06|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-07|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-08|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-09|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-10|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-11|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-12|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-13|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-14|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-15|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-16|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-17|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-18|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-19|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-20|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-21|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-22|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-23|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-24|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-25|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-26|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-27|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-28|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-29|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-30|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-07-31|10505.0|0|661.0|0|5.919756403367365|0|11166.0|0
0|2020-08-01|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-02|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-03|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-04|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-05|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-06|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-07|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-08|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-09|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-10|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-11|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-12|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-13|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-14|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-15|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-16|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-17|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-18|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-19|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-20|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-21|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-22|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-23|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-24|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-25|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-26|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-27|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-28|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-29|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-30|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-08-31|10702.0|0|566.0|0|5.023074192403266|0|11268.0|0
0|2020-09-01|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-02|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-03|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-04|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-05|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-06|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-07|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-08|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-09|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-10|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-11|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-12|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-13|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-14|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-15|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-16|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-17|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-18|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-19|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-20|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-21|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-22|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-23|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-24|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-25|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-26|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-27|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-28|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-29|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-09-30|10376.0|0|518.0|0|4.754910960161557|0|10894.0|0
0|2020-10-01|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-02|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-03|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-04|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-05|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-06|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-07|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-08|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-09|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-10|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-11|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-12|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-13|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-14|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-15|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-16|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-17|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-18|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-19|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-20|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-21|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-22|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-23|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-24|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-25|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-26|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-27|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-28|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-29|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-30|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-10-31|10446.0|0|459.0|0|4.209078404401651|0|10905.0|0
0|2020-11-01|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-02|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-03|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-04|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-05|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-06|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-07|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-08|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-09|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-10|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-11|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-12|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-13|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-14|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-15|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-16|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-17|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-18|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-19|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-20|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-21|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-22|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-23|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-24|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-25|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-26|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-27|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-28|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-29|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-11-30|10449.0|0|451.0|0|4.137614678899083|0|10900.0|0
0|2020-12-01|10371.0|0|493.0|0|4.537923416789396|0|10864.0|0
0|2020-12-02|10371.0|0|493.0|0|4.537923416789396|0|10864.0|0
0|2020-12-03|10371.0|0|493.0|0|4.537923416789396|0|10864.0|0
0|2020-12-04|10371.0|0|493.0|0|4.537923416789396|0|10864.0|0
0|2020-12-05|10371.0|0|493.0|0|4.537923416789396|0|10864.0|0
0|2020-12-06|10371.0|0|493.0|0|4.537923416789396|0|10864.0|0
0|2020-12-07|10371.0|0|493.0|0|4.537923416789396|0|10864.0|0
0|2020-12-08|10371.0|0|493.0|0|4.537923416789396|0|10864.0|0
0|2020-12-09|10371.0|0|493.0|0|4.537923416789396|0|10864.0|0
0|2020-12-10|10371.0|0|493.0|0|4.537923416789396|0|10864.0|0
