|dates|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sarasota_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sarasota_Florida_UnitedStates.TotalPopulation.data|Sarasota_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|433742.0|0
