|dates|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Herkimer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Herkimer_NewYork_UnitedStates.TotalPopulation.data|Herkimer_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|61319.0|0
