|dates|Anderson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Anderson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Anderson_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Anderson_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Anderson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Anderson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Anderson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Anderson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
