|dates|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|BenHill_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|BenHill_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|BenHill_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
