|dates|Grainger_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Grainger_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Grainger_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Grainger_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Grainger_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Grainger_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Grainger_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Grainger_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
