|dates|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Osceola_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Osceola_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Osceola_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
