|dates|Webb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Webb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Webb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Webb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Webb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Webb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Webb_Texas_UnitedStates.TotalPopulation.data|Webb_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|276652.0|0
