|dates|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Caroline_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Caroline_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
