|dates|Macon_Alabama_UnitedStates.BLS_EmployedPopulation.data|Macon_Alabama_UnitedStates.BLS_EmployedPopulation.missing|Macon_Alabama_UnitedStates.BLS_UnemployedPopulation.data|Macon_Alabama_UnitedStates.BLS_UnemployedPopulation.missing|Macon_Alabama_UnitedStates.BLS_UnemploymentRate.data|Macon_Alabama_UnitedStates.BLS_UnemploymentRate.missing|Macon_Alabama_UnitedStates.BLS_LaborForcePopulation.data|Macon_Alabama_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-02|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-03|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-04|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-05|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-06|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-07|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-08|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-09|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-10|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-11|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-12|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-13|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-14|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-15|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-16|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-17|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-18|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-19|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-20|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-21|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-22|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-23|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-24|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-25|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-26|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-27|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-28|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-29|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-30|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-01-31|7503.0|0|325.0|0|4.151762902401635|0|7828.0|0
0|2020-02-01|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-02|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-03|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-04|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-05|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-06|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-07|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-08|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-09|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-10|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-11|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-12|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-13|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-14|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-15|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-16|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-17|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-18|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-19|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-20|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-21|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-22|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-23|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-24|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-25|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-26|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-27|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-28|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-02-29|7551.0|0|294.5|0|3.7537441845644|0|7845.5|0
0|2020-03-01|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-02|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-03|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-04|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-05|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-06|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-07|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-08|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-09|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-10|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-11|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-12|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-13|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-14|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-15|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-16|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-17|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-18|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-19|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-20|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-21|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-22|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-23|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-24|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-25|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-26|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-27|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-28|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-29|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-30|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-03-31|7553.5|0|310.5|0|3.9483723296032553|0|7864.0|0
0|2020-04-01|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-02|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-03|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-04|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-05|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-06|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-07|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-08|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-09|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-10|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-11|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-12|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-13|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-14|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-15|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-16|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-17|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-18|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-19|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-20|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-21|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-22|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-23|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-24|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-25|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-26|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-27|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-28|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-29|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-04-30|6680.5|0|1512.5|0|18.460881240082998|0|8193.0|0
0|2020-05-01|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-02|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-03|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-04|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-05|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-06|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-07|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-08|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-09|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-10|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-11|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-12|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-13|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-14|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-15|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-16|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-17|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-18|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-19|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-20|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-21|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-22|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-23|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-24|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-25|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-26|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-27|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-28|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-29|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-30|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-05-31|6979.0|0|989.0|0|12.41214859437751|0|7968.0|0
0|2020-06-01|7125.0|0|1067.0|0|13.02490234375|0|8192.0|0
0|2020-06-02|7125.0|0|1067.0|0|13.02490234375|0|8192.0|0
0|2020-06-03|7125.0|0|1067.0|0|13.02490234375|0|8192.0|0
0|2020-06-04|7125.0|0|1067.0|0|13.02490234375|0|8192.0|0
0|2020-06-05|7125.0|0|1067.0|0|13.02490234375|0|8192.0|0
0|2020-06-06|7125.0|0|1067.0|0|13.02490234375|0|8192.0|0
0|2020-06-07|7125.0|0|1067.0|0|13.02490234375|0|8192.0|0
0|2020-06-08|7125.0|0|1067.0|0|13.02490234375|0|8192.0|0
0|2020-06-09|7125.0|0|1067.0|0|13.02490234375|0|8192.0|0
0|2020-06-10|7125.0|0|1067.0|0|13.02490234375|0|8192.0|0
