|dates|Jefferson_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Jefferson_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Jefferson_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Jefferson_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Jefferson_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Jefferson_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Jefferson_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Jefferson_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-11|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-12|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-13|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-14|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-15|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-16|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-17|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-18|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-19|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-20|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-21|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-22|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-23|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-24|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-25|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-26|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-27|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-28|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-02-29|23979.5|0|1200.0|0|4.765781687483866|0|25179.5|0
0|2020-03-01|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-02|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-03|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-04|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-05|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-06|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-07|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-08|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-09|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-10|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-11|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-12|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-13|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-14|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-15|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-16|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-17|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-18|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-19|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-20|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-21|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-22|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-23|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-24|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-25|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-26|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-27|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-28|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-29|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-30|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-03-31|23804.5|0|1026.5|0|4.133945471386573|0|24831.0|0
0|2020-04-01|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-02|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-03|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-04|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-05|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-06|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-07|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-08|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-09|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-10|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-11|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-12|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-13|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-14|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-15|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-16|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-17|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-18|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-19|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-20|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-21|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-22|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-23|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-24|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-25|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-26|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-27|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-28|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-29|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-04-30|20525.0|0|4351.5|0|17.49241251783812|0|24876.5|0
0|2020-05-01|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-02|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-03|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-04|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-05|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-06|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-07|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-08|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-09|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-10|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-11|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-12|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-13|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-14|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-15|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-16|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-17|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-18|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-19|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-20|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-21|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-22|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-23|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-24|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-25|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-26|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-27|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-28|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-29|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-30|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-05-31|21623.0|0|2620.0|0|10.80724332797096|0|24243.0|0
0|2020-06-01|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-02|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-03|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-04|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-05|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-06|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-07|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-08|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-09|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-10|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-11|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-12|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-13|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-14|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-15|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-16|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-17|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-18|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-19|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-20|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-21|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-22|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-23|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-24|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-25|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-26|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-27|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-28|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-29|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-06-30|21715.0|0|2257.0|0|9.415151009511096|0|23972.0|0
0|2020-07-01|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-02|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-03|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-04|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-05|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-06|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-07|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-08|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-09|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-10|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-11|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-12|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-13|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-14|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-15|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-16|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-17|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-18|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-19|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-20|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-21|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-22|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-23|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-24|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-25|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-26|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-27|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-28|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-29|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-30|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-07-31|21783.0|0|1977.0|0|8.320707070707071|0|23760.0|0
0|2020-08-01|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-02|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-03|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-04|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-05|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-06|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-07|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-08|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-09|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-10|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-11|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-12|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-13|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-14|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-15|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-16|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-17|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-18|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-19|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-20|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-21|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-22|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-23|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-24|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-25|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-26|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-27|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-28|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-29|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-30|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-08-31|23230.0|0|1602.0|0|6.451353092783505|0|24832.0|0
0|2020-09-01|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-02|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-03|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-04|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-05|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-06|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-07|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-08|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-09|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-10|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-11|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-12|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-13|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-14|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-15|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-16|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-17|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-18|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-19|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-20|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-21|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-22|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-23|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-24|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-25|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-26|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-27|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-28|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-29|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-09-30|23299.0|0|1564.0|0|6.290471785383904|0|24863.0|0
0|2020-10-01|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-02|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-03|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-04|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-05|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-06|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-07|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-08|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-09|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-10|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-11|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-12|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-13|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-14|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-15|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-16|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-17|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-18|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-19|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-20|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-21|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-22|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-23|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-24|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-25|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-26|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-27|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-28|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-29|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-30|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-10-31|23663.0|0|1649.0|0|6.514696586599242|0|25312.0|0
0|2020-11-01|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-02|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-03|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-04|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-05|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-06|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-07|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-08|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-09|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-10|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-11|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-12|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-13|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-14|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-15|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-16|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-17|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-18|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-19|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-20|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-21|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-22|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-23|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-24|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-25|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-26|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-27|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-28|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-29|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
0|2020-11-30|23743.0|0|1165.0|0|4.677212140677694|0|24908.0|0
