|dates|SantaClara_California_UnitedStates.BLS_EmployedPopulation.data|SantaClara_California_UnitedStates.BLS_EmployedPopulation.missing|SantaClara_California_UnitedStates.BLS_UnemployedPopulation.data|SantaClara_California_UnitedStates.BLS_UnemployedPopulation.missing|SantaClara_California_UnitedStates.BLS_UnemploymentRate.data|SantaClara_California_UnitedStates.BLS_UnemploymentRate.missing|SantaClara_California_UnitedStates.BLS_LaborForcePopulation.data|SantaClara_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-02|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-03|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-04|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-05|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-06|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-07|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-08|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-09|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-10|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-11|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-12|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-13|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-14|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-15|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-16|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-17|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-18|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-19|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-20|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-21|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-22|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-23|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-24|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-25|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-26|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-27|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-28|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-29|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-30|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-01-31|1024959.0|0|27889.0|0|2.6489103840250445|0|1052848.0|0
0|2020-02-01|1028243.5|0|27004.5|0|2.559066683850621|0|1055248.0|0
0|2020-02-02|1028243.5|0|27004.5|0|2.559066683850621|0|1055248.0|0
0|2020-02-03|1028243.5|0|27004.5|0|2.559066683850621|0|1055248.0|0
0|2020-02-04|1028243.5|0|27004.5|0|2.559066683850621|0|1055248.0|0
0|2020-02-05|1028243.5|0|27004.5|0|2.559066683850621|0|1055248.0|0
