|dates|Sagadahoc_Maine_UnitedStates.BLS_EmployedPopulation.data|Sagadahoc_Maine_UnitedStates.BLS_EmployedPopulation.missing|Sagadahoc_Maine_UnitedStates.BLS_UnemployedPopulation.data|Sagadahoc_Maine_UnitedStates.BLS_UnemployedPopulation.missing|Sagadahoc_Maine_UnitedStates.BLS_UnemploymentRate.data|Sagadahoc_Maine_UnitedStates.BLS_UnemploymentRate.missing|Sagadahoc_Maine_UnitedStates.BLS_LaborForcePopulation.data|Sagadahoc_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-24|18965.0|0|612.0|0|3.126117382642897|0|19577.0|0
0|2020-03-25|18965.0|0|612.0|0|3.126117382642897|0|19577.0|0
0|2020-03-26|18965.0|0|612.0|0|3.126117382642897|0|19577.0|0
0|2020-03-27|18965.0|0|612.0|0|3.126117382642897|0|19577.0|0
0|2020-03-28|18965.0|0|612.0|0|3.126117382642897|0|19577.0|0
0|2020-03-29|18965.0|0|612.0|0|3.126117382642897|0|19577.0|0
0|2020-03-30|18965.0|0|612.0|0|3.126117382642897|0|19577.0|0
0|2020-03-31|18965.0|0|612.0|0|3.126117382642897|0|19577.0|0
0|2020-04-01|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-02|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-03|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-04|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-05|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-06|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-07|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-08|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-09|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-10|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-11|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-12|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-13|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-14|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-15|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-16|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-17|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-18|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-19|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-20|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-21|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-22|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-23|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-24|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-25|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-26|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-27|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-28|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-29|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-04-30|16805.0|0|1948.0|0|10.387671305924385|0|18753.0|0
0|2020-05-01|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-02|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-03|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-04|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-05|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-06|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-07|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-08|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-09|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-10|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-11|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-12|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-13|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-14|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-15|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-16|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-17|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-18|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-19|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-20|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-21|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-22|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-23|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-24|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-25|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-26|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-27|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-28|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-29|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-30|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-05-31|18061.0|0|1515.0|0|7.739068246832857|0|19576.0|0
0|2020-06-01|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-02|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-03|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-04|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-05|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-06|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-07|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-08|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-09|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-10|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-11|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-12|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-13|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-14|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-15|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-16|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-17|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-18|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-19|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-20|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-21|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-22|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-23|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-24|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-25|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-26|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-27|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-28|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-29|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-06-30|18153.0|0|858.0|0|4.513176581978854|0|19011.0|0
0|2020-07-01|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-02|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-03|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-04|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-05|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-06|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-07|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-08|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-09|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-10|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-11|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-12|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-13|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-14|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-15|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-16|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-17|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-18|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-19|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-20|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-21|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-22|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-23|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-24|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-25|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-26|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-27|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-28|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-29|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-30|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-07-31|18551.0|0|1500.0|0|7.4809236447059995|0|20051.0|0
0|2020-08-01|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-02|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-03|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-04|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-05|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-06|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-07|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-08|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-09|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-10|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-11|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-12|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-13|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-14|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-15|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-16|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-17|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-18|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-19|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-20|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-21|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-22|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-23|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-24|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-25|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-26|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-27|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-28|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-29|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-30|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-08-31|18765.0|0|758.0|0|3.882600010244327|0|19523.0|0
0|2020-09-01|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-02|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-03|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-04|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-05|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-06|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-07|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-08|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-09|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-10|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-11|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-12|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-13|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-14|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-15|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-16|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-17|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-18|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-19|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-20|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-21|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-22|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-23|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-24|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-25|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-26|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-27|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-28|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-29|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-09-30|18272.0|0|638.0|0|3.373876255949233|0|18910.0|0
0|2020-10-01|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-02|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-03|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-04|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-05|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-06|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-07|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-08|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-09|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-10|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-11|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-12|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-13|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-14|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-15|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-16|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-17|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-18|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-19|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-20|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-21|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-22|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-23|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-24|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-25|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-26|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-27|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-28|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-29|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-30|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-10-31|18361.0|0|682.0|0|3.5813684818568503|0|19043.0|0
0|2020-11-01|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-02|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-03|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-04|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-05|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-06|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-07|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-08|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-09|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-10|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-11|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-12|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-13|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-14|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-15|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-16|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-17|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-18|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-19|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-20|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-21|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-22|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-23|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-24|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-25|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-26|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-27|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-28|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-29|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-11-30|18168.0|0|737.0|0|3.898439566252314|0|18905.0|0
0|2020-12-01|18039.0|0|786.0|0|4.175298804780876|0|18825.0|0
0|2020-12-02|18039.0|0|786.0|0|4.175298804780876|0|18825.0|0
0|2020-12-03|18039.0|0|786.0|0|4.175298804780876|0|18825.0|0
