|dates|Brooks_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Brooks_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Brooks_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Brooks_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Brooks_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Brooks_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Brooks_Texas_UnitedStates.TotalPopulation.data|Brooks_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7093.0|0
