|dates|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Starke_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Starke_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
