|dates|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Refugio_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Refugio_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
