|dates|Mendocino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mendocino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mendocino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mendocino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mendocino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mendocino_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mendocino_California_UnitedStates.TotalPopulation.data|Mendocino_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|86749.0|0
