|dates|Webb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Webb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Webb_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Webb_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Webb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Webb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Webb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Webb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
