|dates|Tallapoosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tallapoosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tallapoosa_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Tallapoosa_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Tallapoosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tallapoosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tallapoosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tallapoosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
