|dates|SanMateo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SanMateo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SanMateo_California_UnitedStates.NYT_ConfirmedDeaths.data|SanMateo_California_UnitedStates.NYT_ConfirmedDeaths.missing|SanMateo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SanMateo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SanMateo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SanMateo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
