|dates|Kalamazoo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kalamazoo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kalamazoo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kalamazoo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kalamazoo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kalamazoo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kalamazoo_Michigan_UnitedStates.TotalPopulation.data|Kalamazoo_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|265066.0|0
