|dates|Donley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Donley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Donley_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Donley_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Donley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Donley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Donley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Donley_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
