|dates|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SanJoaquin_California_UnitedStates.NYT_ConfirmedDeaths.data|SanJoaquin_California_UnitedStates.NYT_ConfirmedDeaths.missing|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
