|dates|Shelby_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Shelby_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Shelby_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Shelby_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Shelby_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Shelby_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Shelby_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Shelby_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|24843.5|0|862.5|0|3.3552478020695555|0|25706.0|0
0|2020-01-23|24843.5|0|862.5|0|3.3552478020695555|0|25706.0|0
0|2020-01-24|24843.5|0|862.5|0|3.3552478020695555|0|25706.0|0
0|2020-01-25|24843.5|0|862.5|0|3.3552478020695555|0|25706.0|0
0|2020-01-26|24843.5|0|862.5|0|3.3552478020695555|0|25706.0|0
0|2020-01-27|24843.5|0|862.5|0|3.3552478020695555|0|25706.0|0
0|2020-01-28|24843.5|0|862.5|0|3.3552478020695555|0|25706.0|0
0|2020-01-29|24843.5|0|862.5|0|3.3552478020695555|0|25706.0|0
0|2020-01-30|24843.5|0|862.5|0|3.3552478020695555|0|25706.0|0
0|2020-01-31|24843.5|0|862.5|0|3.3552478020695555|0|25706.0|0
0|2020-02-01|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-02|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-03|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-04|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-05|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-06|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-07|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-08|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-09|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-10|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-11|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-12|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-13|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-14|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-15|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-16|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-17|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-18|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-19|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-20|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-21|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-22|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-23|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-24|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-25|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-26|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-27|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-28|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-02-29|24849.5|0|783.5|0|3.0566067179027034|0|25633.0|0
0|2020-03-01|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-02|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-03|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-04|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-05|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-06|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-07|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-08|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-09|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-10|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-11|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-12|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-13|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-14|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-15|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-16|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-17|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-18|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-19|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-20|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-21|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-22|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-23|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-24|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-25|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-26|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-27|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-28|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-29|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-30|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-03-31|24608.0|0|1005.0|0|3.923788701050248|0|25613.0|0
0|2020-04-01|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-02|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-03|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-04|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-05|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-06|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-07|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-08|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-09|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-10|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-11|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-12|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-13|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-14|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-15|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-16|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-17|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-18|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-19|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-20|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-21|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-22|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-23|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-24|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-25|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-26|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-27|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-28|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-29|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-04-30|21291.0|0|3938.0|0|15.609021364302984|0|25229.0|0
0|2020-05-01|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-02|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-03|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-04|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-05|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-06|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-07|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-08|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-09|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-10|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-11|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-12|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-13|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-14|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-15|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-16|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-17|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-18|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-19|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-20|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-21|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-22|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-23|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-24|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-25|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-26|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-27|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-28|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-29|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-30|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-05-31|23398.0|0|2654.0|0|10.187317672347612|0|26052.0|0
0|2020-06-01|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-02|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-03|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-04|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-05|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-06|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-07|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-08|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-09|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-10|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-11|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-12|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-13|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-14|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-15|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-16|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-17|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-18|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-19|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-20|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-21|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-22|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-23|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-24|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-25|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-26|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-27|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-28|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-29|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-06-30|23609.0|0|1178.0|0|4.752491225239036|0|24787.0|0
0|2020-07-01|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-02|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-03|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-04|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-05|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-06|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-07|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-08|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-09|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-10|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-11|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-12|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-13|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-14|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-15|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-16|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-17|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-18|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-19|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-20|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-21|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-22|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-23|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-24|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-25|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-26|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-27|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-28|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-29|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-30|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-07-31|23631.0|0|1148.0|0|4.6329553250736515|0|24779.0|0
0|2020-08-01|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-02|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-03|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-04|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-05|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-06|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-07|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-08|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-09|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-10|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-11|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-12|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-13|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-14|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-15|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-16|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-17|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-18|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-19|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-20|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-21|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-22|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-23|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-24|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-25|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-26|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-27|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-28|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-29|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-30|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-08-31|23782.0|0|989.0|0|3.992571959145775|0|24771.0|0
0|2020-09-01|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-02|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-03|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-04|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-05|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-06|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-07|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-08|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-09|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-10|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-11|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-12|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-13|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-14|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-15|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-16|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-17|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-18|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-19|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-20|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-21|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-22|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-23|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-24|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-25|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-26|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-27|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-28|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-29|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-09-30|23590.0|0|963.0|0|3.9221276422433102|0|24553.0|0
0|2020-10-01|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-02|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-03|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-04|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-05|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-06|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-07|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-08|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-09|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-10|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-11|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-12|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-13|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-14|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-15|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-16|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-17|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-18|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-19|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-20|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-21|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-22|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-23|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-24|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-25|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-26|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-27|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-28|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-29|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-30|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-10-31|23753.0|0|931.0|0|3.771673958839734|0|24684.0|0
0|2020-11-01|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-02|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-03|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-04|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-05|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-06|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-07|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-08|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-09|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-10|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-11|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-12|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-13|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-14|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-15|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-16|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-17|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-18|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-19|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-20|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-21|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-22|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-23|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-24|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-25|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-26|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-27|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-28|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-29|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-11-30|23977.0|0|958.0|0|3.8419891718468016|0|24935.0|0
0|2020-12-01|23797.0|0|1023.0|0|4.121676067687349|0|24820.0|0
