|dates|Irion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Irion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Irion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Irion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Irion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Irion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Irion_Texas_UnitedStates.TotalPopulation.data|Irion_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1536.0|0
