|dates|Hamilton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hamilton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hamilton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hamilton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hamilton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hamilton_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hamilton_Indiana_UnitedStates.TotalPopulation.data|Hamilton_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|338011.0|0
