|dates|St.Clair_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|St.Clair_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|St.Clair_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|St.Clair_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|St.Clair_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|St.Clair_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|St.Clair_Michigan_UnitedStates.TotalPopulation.data|St.Clair_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|159128.0|0
