|dates|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chatham_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Chatham_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
