|dates|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Butler_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Butler_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
