|dates|Lucas_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lucas_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lucas_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lucas_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lucas_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lucas_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lucas_Ohio_UnitedStates.TotalPopulation.data|Lucas_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|428348.0|0
