|dates|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Yukon-Koyukuk_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|Yukon-Koyukuk_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
