|dates|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Coshocton_Ohio_UnitedStates.TotalPopulation.data|Coshocton_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|36600.0|0
