|dates|Fremont_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fremont_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fremont_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fremont_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fremont_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fremont_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fremont_Colorado_UnitedStates.TotalPopulation.data|Fremont_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|47839.0|0
