|dates|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ida_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Ida_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
