|dates|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sterling_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Sterling_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
