|dates|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Yuma_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Yuma_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
