|dates|Kern_California_UnitedStates.BLS_EmployedPopulation.data|Kern_California_UnitedStates.BLS_EmployedPopulation.missing|Kern_California_UnitedStates.BLS_UnemployedPopulation.data|Kern_California_UnitedStates.BLS_UnemployedPopulation.missing|Kern_California_UnitedStates.BLS_UnemploymentRate.data|Kern_California_UnitedStates.BLS_UnemploymentRate.missing|Kern_California_UnitedStates.BLS_LaborForcePopulation.data|Kern_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-02|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-03|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-04|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-05|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-06|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-07|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-08|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-09|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-10|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-11|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-12|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-13|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-14|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-15|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-16|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-17|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-18|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-19|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-20|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-21|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-22|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-23|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-24|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-25|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-26|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-27|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-28|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-29|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-30|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-01-31|360343.0|0|34238.5|0|8.677168088214982|0|394581.5|0
0|2020-02-01|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-02|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-03|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-04|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-05|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-06|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-07|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-08|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-09|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-10|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-11|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-12|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-13|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-14|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-15|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-16|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-17|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-18|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-19|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-20|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-21|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-22|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-23|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-24|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-25|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-26|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-27|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-28|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-02-29|357021.5|0|35772.5|0|9.107191046706417|0|392794.0|0
0|2020-03-01|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-02|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-03|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-04|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-05|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-06|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-07|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-08|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-09|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-10|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-11|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-12|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-13|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-14|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-15|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-16|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-17|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-18|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-19|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-20|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-21|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-22|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-23|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-24|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-25|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-26|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-27|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-28|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-29|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-30|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-03-31|343953.5|0|44954.0|0|11.559046817045184|0|388907.5|0
0|2020-04-01|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-02|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-03|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-04|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-05|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-06|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-07|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-08|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-09|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-10|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-11|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-12|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-13|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-14|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-15|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-16|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-17|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-18|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-19|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-20|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-21|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-22|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-23|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-24|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-25|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-26|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-27|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-28|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-29|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-04-30|305395.5|0|69739.0|0|18.59039891025752|0|375134.5|0
0|2020-05-01|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-02|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-03|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-04|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-05|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-06|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-07|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-08|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-09|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-10|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-11|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-12|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-13|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-14|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-15|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-16|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-17|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-18|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-19|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-20|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-21|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-22|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-23|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-24|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-25|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-26|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-27|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-28|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-29|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-30|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-05-31|318242.0|0|64636.0|0|16.881617643217943|0|382878.0|0
0|2020-06-01|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-02|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-03|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-04|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-05|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-06|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-07|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-08|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-09|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-10|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-11|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-12|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-13|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-14|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-15|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-16|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-17|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-18|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-19|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-20|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-21|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-22|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-23|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-24|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-25|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-26|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-27|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-28|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-29|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-06-30|323075.0|0|59991.0|0|15.660747756261323|0|383066.0|0
0|2020-07-01|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-02|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-03|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-04|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-05|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-06|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-07|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-08|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-09|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-10|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-11|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-12|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-13|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-14|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-15|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
0|2020-07-16|321968.0|0|57699.0|0|15.197264971672544|0|379667.0|0
