|dates|Atascosa_Texas_UnitedStates.BLS_EmployedPopulation.data|Atascosa_Texas_UnitedStates.BLS_EmployedPopulation.missing|Atascosa_Texas_UnitedStates.BLS_UnemployedPopulation.data|Atascosa_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Atascosa_Texas_UnitedStates.BLS_UnemploymentRate.data|Atascosa_Texas_UnitedStates.BLS_UnemploymentRate.missing|Atascosa_Texas_UnitedStates.BLS_LaborForcePopulation.data|Atascosa_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-30|20482.0|0|1143.0|0|5.285549132947977|0|21625.0|0
0|2020-03-31|20482.0|0|1143.0|0|5.285549132947977|0|21625.0|0
0|2020-04-01|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-02|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-03|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-04|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-05|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-06|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-07|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-08|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-09|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-10|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-11|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-12|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-13|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-14|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-15|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-16|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-17|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-18|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-19|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-20|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-21|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-22|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-23|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-24|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-25|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-26|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-27|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-28|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-29|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-04-30|17546.5|0|2609.5|0|12.946517166104385|0|20156.0|0
0|2020-05-01|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-02|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-03|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-04|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-05|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-06|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-07|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-08|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-09|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-10|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-11|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-12|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-13|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-14|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-15|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-16|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-17|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-18|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-19|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-20|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-21|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-22|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-23|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-24|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-25|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-26|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-27|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-28|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-29|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-30|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-05-31|18310.0|0|2692.0|0|12.817826873631082|0|21002.0|0
0|2020-06-01|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-02|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-03|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-04|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-05|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-06|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-07|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-08|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-09|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-10|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-11|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-12|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-13|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-14|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-15|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-16|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-17|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-18|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-19|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-20|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-21|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-22|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-23|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-24|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-25|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-26|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-27|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-28|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-29|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-06-30|19491.0|0|2520.0|0|11.448821044023443|0|22011.0|0
0|2020-07-01|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-02|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-03|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-04|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-05|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-06|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-07|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-08|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-09|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-10|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-11|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-12|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-13|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-14|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-15|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-16|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-17|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-18|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-19|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-20|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-21|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-22|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-23|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-24|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-25|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-26|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-27|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-28|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-29|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-30|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-07-31|19594.0|0|2404.0|0|10.928266206018728|0|21998.0|0
0|2020-08-01|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-02|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-03|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-04|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-05|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-06|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-07|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-08|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-09|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-10|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-11|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-12|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-13|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-14|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-15|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-16|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-17|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-18|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-19|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-20|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-21|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-22|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-23|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-24|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-25|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-26|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-27|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-28|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-29|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-30|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-08-31|20433.0|0|1742.0|0|7.855693348365276|0|22175.0|0
0|2020-09-01|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-02|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-03|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-04|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-05|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-06|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-07|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-08|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-09|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-10|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-11|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-12|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-13|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-14|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-15|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-16|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-17|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-18|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-19|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-20|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-21|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-22|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-23|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-24|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-25|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-26|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-27|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-28|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-29|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-09-30|20032.0|0|2035.0|0|9.221915076811529|0|22067.0|0
0|2020-10-01|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-02|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-03|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-04|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-05|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-06|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-07|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-08|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-09|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-10|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-11|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-12|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-13|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-14|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-15|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-16|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-17|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-18|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-19|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-20|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-21|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-22|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-23|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-24|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-25|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-26|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-27|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-28|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-29|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-30|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-10-31|20651.0|0|1818.0|0|8.091147803640572|0|22469.0|0
0|2020-11-01|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-02|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-03|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-04|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-05|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-06|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-07|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-08|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-09|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-10|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-11|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-12|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-13|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-14|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-15|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-16|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-17|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-18|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-19|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-20|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-21|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-22|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-23|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-24|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-25|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-26|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-27|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-28|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-29|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-11-30|20308.0|0|1813.0|0|8.19583201482754|0|22121.0|0
0|2020-12-01|20543.0|0|1703.0|0|7.655308819563068|0|22246.0|0
0|2020-12-02|20543.0|0|1703.0|0|7.655308819563068|0|22246.0|0
0|2020-12-03|20543.0|0|1703.0|0|7.655308819563068|0|22246.0|0
