|dates|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Piscataquis_Maine_UnitedStates.TotalPopulation.data|Piscataquis_Maine_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16785.0|0
