|dates|Dawson_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dawson_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dawson_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dawson_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dawson_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dawson_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dawson_Montana_UnitedStates.TotalPopulation.data|Dawson_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8613.0|0
