|dates|Buchanan_Virginia_UnitedStates.BLS_EmployedPopulation.data|Buchanan_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Buchanan_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Buchanan_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Buchanan_Virginia_UnitedStates.BLS_UnemploymentRate.data|Buchanan_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Buchanan_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Buchanan_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-16|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-17|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-18|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-19|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-20|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-21|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-22|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-23|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-24|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-25|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-26|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-27|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-28|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-02-29|6365.0|0|446.0|0|6.548230803112612|0|6811.0|0
0|2020-03-01|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-02|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-03|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-04|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-05|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-06|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-07|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-08|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-09|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-10|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-11|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-12|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-13|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-14|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-15|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-16|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-17|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-18|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-19|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-20|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-21|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-22|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-23|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-24|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-25|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-26|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-27|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-28|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-29|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-30|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-03-31|6310.0|0|506.0|0|7.423708920187793|0|6816.0|0
0|2020-04-01|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-02|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-03|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-04|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-05|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-06|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-07|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-08|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-09|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-10|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-11|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-12|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-13|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-14|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-15|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-16|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-17|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-18|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-19|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-20|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-21|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-22|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-23|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-24|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-25|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-26|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-27|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-28|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-29|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-04-30|5724.5|0|957.0|0|14.323131033450572|0|6681.5|0
0|2020-05-01|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-02|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-03|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-04|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-05|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-06|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-07|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-08|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-09|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-10|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-11|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-12|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-13|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-14|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-15|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-16|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-17|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-18|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-19|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-20|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-21|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-22|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-23|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-24|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-25|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-26|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-27|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-28|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-29|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-30|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-05-31|5629.0|0|646.0|0|10.294820717131474|0|6275.0|0
0|2020-06-01|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-02|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-03|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-04|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-05|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-06|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-07|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-08|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-09|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-10|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-11|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-12|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-13|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-14|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-15|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-16|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-17|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-18|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-19|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-20|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-21|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-22|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-23|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-24|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-25|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-26|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-27|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-28|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-29|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-06-30|5602.0|0|733.0|0|11.570639305445935|0|6335.0|0
0|2020-07-01|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-02|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-03|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-04|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-05|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-06|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-07|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-08|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-09|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-10|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-11|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-12|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-13|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-14|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-15|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-16|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-17|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-18|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-19|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-20|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-21|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-22|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-23|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-24|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-25|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-26|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-27|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-28|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-29|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-30|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-07-31|5429.0|0|744.0|0|12.052486635347481|0|6173.0|0
0|2020-08-01|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-02|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-03|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-04|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-05|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-06|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-07|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-08|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-09|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-10|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-11|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-12|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-13|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-14|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-15|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-16|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-17|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-18|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-19|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-20|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-21|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-22|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-23|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-24|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-25|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-26|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-27|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-28|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-29|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-30|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-08-31|5608.0|0|644.0|0|10.300703774792067|0|6252.0|0
0|2020-09-01|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-02|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-03|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-04|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-05|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-06|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-07|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-08|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-09|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-10|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-11|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-12|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-13|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-14|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-15|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-16|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-17|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-18|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-19|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-20|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-21|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-22|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-23|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-24|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-25|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-26|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-27|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-28|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-29|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-09-30|5531.0|0|577.0|0|9.446627373935822|0|6108.0|0
0|2020-10-01|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-02|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-03|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-04|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-05|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-06|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-07|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-08|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-09|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-10|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-11|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-12|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-13|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-14|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-15|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-16|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-17|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-18|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-19|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-20|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-21|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-22|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-23|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-24|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-25|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-26|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-27|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-28|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-29|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-30|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-10-31|5739.0|0|521.0|0|8.322683706070288|0|6260.0|0
0|2020-11-01|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-02|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-03|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-04|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-05|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-06|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-07|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-08|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-09|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-10|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-11|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-12|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-13|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-14|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-15|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-16|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-17|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-18|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-19|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-20|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-21|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-22|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-23|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-24|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-25|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-26|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-27|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-28|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-29|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-11-30|5759.0|0|544.0|0|8.630810725051562|0|6303.0|0
0|2020-12-01|5700.0|0|620.0|0|9.810126582278482|0|6320.0|0
0|2020-12-02|5700.0|0|620.0|0|9.810126582278482|0|6320.0|0
0|2020-12-03|5700.0|0|620.0|0|9.810126582278482|0|6320.0|0
0|2020-12-04|5700.0|0|620.0|0|9.810126582278482|0|6320.0|0
0|2020-12-05|5700.0|0|620.0|0|9.810126582278482|0|6320.0|0
0|2020-12-06|5700.0|0|620.0|0|9.810126582278482|0|6320.0|0
0|2020-12-07|5700.0|0|620.0|0|9.810126582278482|0|6320.0|0
0|2020-12-08|5700.0|0|620.0|0|9.810126582278482|0|6320.0|0
0|2020-12-09|5700.0|0|620.0|0|9.810126582278482|0|6320.0|0
